Epoch 3 Metrics: {'loss': 0.2508, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.1202046035805626}
Epoch 3 Metrics: {'loss': 0.2133, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.1457800511508953}
Epoch 3 Metrics: {'loss': 0.1904, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.1713554987212276}
Epoch 3 Metrics: {'loss': 0.2462, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.1969309462915603}
Epoch 3 Metrics: {'loss': 0.2612, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.2225063938618925}
Epoch 3 Metrics: {'loss': 0.2419, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.2480818414322252}
Epoch 3 Metrics: {'loss': 0.2362, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.2736572890025575}
Epoch 3 Metrics: {'loss': 0.2429, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.29923273657289}
Epoch 3 Metrics: {'loss': 0.2781, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.3248081841432224}
Epoch 3 Metrics: {'loss': 0.1944, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.350383631713555}
Epoch 3 Metrics: {'loss': 0.2369, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.3759590792838874}
Epoch 3 Metrics: {'loss': 0.2133, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.40153452685422}
Epoch 3 Metrics: {'loss': 0.2343, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.4271099744245523}
Epoch 3 Metrics: {'loss': 0.2295, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.452685421994885}
Epoch 3 Metrics: {'loss': 0.2155, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.4782608695652173}
Epoch 3 Metrics: {'loss': 0.2288, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.50383631713555}
Epoch 3 Metrics: {'loss': 0.2455, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.5294117647058822}
Epoch 3 Metrics: {'loss': 0.1909, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.554987212276215}
Epoch 3 Metrics: {'loss': 0.2082, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.580562659846547}
Epoch 3 Metrics: {'loss': 0.2194, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.60613810741688}
Epoch 3 Metrics: {'loss': 0.2249, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.631713554987212}
Epoch 3 Metrics: {'loss': 0.2043, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.657289002557545}
Epoch 3 Metrics: {'loss': 0.2648, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.682864450127877}
Epoch 3 Metrics: {'loss': 0.2309, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.70843989769821}
Epoch 3 Metrics: {'loss': 0.2137, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.734015345268542}
Epoch 3 Metrics: {'loss': 0.2589, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.7595907928388748}
Epoch 3 Metrics: {'loss': 0.2346, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.785166240409207}
Epoch 3 Metrics: {'loss': 0.2207, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.8107416879795397}
Epoch 3 Metrics: {'loss': 0.2251, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.836317135549872}
Epoch 3 Metrics: {'loss': 0.2441, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.8618925831202047}
Epoch 3 Metrics: {'loss': 0.2169, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.887468030690537}
Epoch 3 Metrics: {'loss': 0.2297, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.9130434782608696}
Epoch 3 Metrics: {'loss': 0.22, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.938618925831202}
Epoch 3 Metrics: {'loss': 0.2477, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.9641943734015346}
Epoch 3 Metrics: {'loss': 0.2084, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 3.9897698209718673}
Epoch 4 Metrics: {'eval_loss': 0.2741219997406006, 'eval_accuracy': 0.88588, 'eval_precision': 0.8859817979130252, 'eval_recall': 0.88588, 'eval_f1': 0.8858724750701201, 'eval_runtime': 196.2736, 'eval_samples_per_second': 127.373, 'eval_steps_per_second': 0.999, 'epoch': 4.0}
Epoch 4 Metrics: {'loss': 0.2514, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.015345268542199}
Epoch 4 Metrics: {'loss': 0.226, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.040920716112532}
Epoch 4 Metrics: {'loss': 0.2487, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.0664961636828645}
Epoch 4 Metrics: {'loss': 0.2601, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.092071611253197}
Epoch 4 Metrics: {'loss': 0.1994, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.117647058823529}
Epoch 4 Metrics: {'loss': 0.2063, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.143222506393862}
Epoch 4 Metrics: {'loss': 0.2401, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.168797953964194}
Epoch 4 Metrics: {'loss': 0.2247, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.194373401534527}
Epoch 4 Metrics: {'loss': 0.2227, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.21994884910486}
Epoch 4 Metrics: {'loss': 0.2666, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.245524296675192}
Epoch 4 Metrics: {'loss': 0.2123, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.271099744245524}
Epoch 4 Metrics: {'loss': 0.207, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 4.296675191815857}
